time_s,hip_target_raw,hip_pos_raw,hip_error_raw,hip_error_wrap_raw,hip_error_output_rad,thigh_target_raw,thigh_pos_raw,thigh_error_raw,thigh_error_wrap_raw,thigh_target_delta_raw,thigh_pos_delta_raw,thigh_target_delta_output_rad,thigh_pos_delta_output_rad,thigh_error_output_rad,thigh_sine_command_output_rad,hip_output_bias_rad,hip_bias_sign,thigh_sine_amplitude_rad,thigh_sine_period_s,gear_ratio,motor_sign
0.18751835823059082,-6.069321022033692,-2.0003108978271484,-4.069010124206543,2.214175182973043,0.23935353671803195,0.13194019114385347,-2.0003108978271484,2.132251088971002,2.1322510889710014,-0.317516202574866,-2.449767291545868,0.01867742368087447,0.14410395832622752,-0.12542653464535305,0.01867742368087447,0.08,1.0,0.08,5.0,17.0,-1.0
0.20009922981262207,-6.069321022033692,-1.9987770318984985,-4.070543990135193,2.212641317044393,0.2394437641255996,0.11107389130229395,-1.9987770318984985,2.1098509232007925,2.109850923200792,-0.33838250241642553,-2.448233425617218,0.01990485308331915,0.14401373091865988,-0.12410887783534073,0.01990485308331915,0.08,1.0,0.08,5.0,17.0,-1.0
0.21267127990722656,-6.069321022033692,-2.001844882965088,-4.067476139068604,2.2157091681109824,0.23926330229815318,0.0903067070159746,0.44792240858078003,-0.35761570156480543,-0.3576157015648054,-0.3591496867027449,-0.0015339851379394531,0.021126452158984992,9.023441987879137e-05,0.021036217739106203,0.021126452158984992,0.08,1.0,0.08,5.0,17.0,-1.0
0.22525262832641602,-6.069321022033692,-2.001844882965088,-4.067476139068604,2.2157091681109824,0.23926330229815318,0.06961390329285061,0.44792240858078003,-0.3783085052879294,-0.37830850528792936,-0.3798424904258689,-0.0015339851379394531,0.02234367590740405,9.023441987879137e-05,0.02225344148752526,0.02234367590740405,0.08,1.0,0.08,5.0,17.0,-1.0
0.23783302307128906,-6.069321022033692,-2.001844882965088,-4.067476139068604,2.2157091681109824,0.23926330229815318,0.04901760140866013,-2.001844882965088,2.050862484373748,2.0508624843737486,-0.40043879231005935,-2.4513012766838074,0.023555223077062315,0.14419419274610631,-0.12063896966904401,0.023555223077062315,0.08,1.0,0.08,5.0,17.0,-1.0
0.2503926753997803,-6.069321022033692,-2.001844882965088,-4.067476139068604,2.2157091681109824,0.23926330229815318,0.02855508554509667,-2.001844882965088,2.0303999685101846,2.030399968510185,-0.4209013081736228,-2.4513012766838074,0.024758900480801344,0.14419419274610631,-0.11943529226530497,0.024758900480801344,0.08,1.0,0.08,5.0,17.0,-1.0
0.2629528045654297,-6.069321022033692,-2.001844882965088,-4.067476139068604,2.2157091681109824,0.23926330229815318,0.008196643478751098,-2.001844882965088,2.010041526443839,2.010041526443839,-0.4412597502399684,-2.4513012766838074,0.02595645589646873,0.14419419274610631,-0.11823773684963758,0.02595645589646873,0.08,1.0,0.08,5.0,17.0,-1.0
0.2755250930786133,-6.069321022033692,-2.0033788681030273,-4.065942153930664,2.217243153248922,0.2391730678782744,-0.012071421921670489,0.4463884234428406,-0.45845984536451106,-0.45845984536451123,-0.46152781564038997,-0.0030679702758789062,0.02714869503767,0.00018046883975758273,0.026968226197912417,0.02714869503767,0.08,1.0,0.08,5.0,17.0,-1.0
0.2880978584289551,-6.069321022033692,-2.0033788681030273,-4.065942153930664,2.217243153248922,0.2391730678782744,-0.03222505346327065,0.4463884234428406,-0.4786134769061112,-0.4786134769061112,-0.48168144718199013,-0.0030679702758789062,0.028334202775411182,0.00018046883975758273,0.0281537339356536,0.028334202775411182,0.08,1.0,0.08,5.0,17.0,-1.0
0.3006734848022461,-6.069321022033692,-2.0033788681030273,-4.065942153930664,2.217243153248922,0.2391730678782744,-0.05226299431750758,-2.0033788681030273,1.9511158737855196,1.95111587378552,-0.5017193880362271,-2.452835261821747,0.02951290517860159,0.1442844271659851,-0.11477152198738351,0.029512905178601594,0.08,1.0,0.08,5.0,17.0,-1.0
0.3132455348968506,-6.069321022033692,-2.0033788681030273,-4.065942153930664,2.217243153248922,0.2391730678782744,-0.07216999650192746,0.4463884234428406,-0.518558419944768,-0.5185584199447679,-0.5216263902206469,-0.0030679702758789062,0.03068390530709688,0.00018046883975758273,0.030503436467339298,0.030683905307096877,0.08,1.0,0.08,5.0,17.0,-1.0
0.3258192539215088,-6.069321022033692,-2.0033788681030273,-4.065942153930664,2.217243153248922,0.2391730678782744,-0.09194942373392856,0.4463884234428406,-0.5383378471767691,-0.538337847176769,-0.541405817452648,-0.0030679702758789062,0.03184740102662636,0.00018046883975758273,0.03166693218686877,0.03184740102662636,0.08,1.0,0.08,5.0,17.0,-1.0
0.33838534355163574,-6.069321022033692,-2.0033788681030273,-4.065942153930664,2.217243153248922,0.2391730678782744,-0.11158180930608164,4.384117126464844,-4.495698935770926,1.7874863714086606,-0.5610382030248011,3.9346607327461243,0.033002247236753005,-0.2314506313380073,0.26445287857476035,0.033002247236753005,0.08,1.0,0.08,5.0,17.0,-1.0
0.35095715522766113,-6.069321022033692,-2.0033788681030273,-4.065942153930664,2.217243153248922,0.2391730678782744,-0.13108314289455103,0.4463884234428406,-0.5774715663373916,-0.5774715663373917,-0.5805395366132705,-0.0030679702758789062,0.03414938450666297,0.00018046883975758273,0.03396891566690539,0.03414938450666297,0.08,1.0,0.08,5.0,17.0,-1.0
